Datetime,DAYTON_MW
2010-05-31 01:00:00,1790.0
2010-05-31 02:00:00,1657.0
2010-05-31 03:00:00,1561.0
2010-05-31 04:00:00,1507.0
2010-05-31 05:00:00,1492.0
2010-05-31 06:00:00,1500.0
2010-05-31 07:00:00,1493.0
2010-05-31 08:00:00,1549.0
2010-05-31 09:00:00,1650.0
2010-05-31 10:00:00,1783.0
2010-05-31 11:00:00,1972.0
2010-05-31 12:00:00,2134.0
2010-05-31 13:00:00,2240.0
2010-05-31 14:00:00,2286.0
2010-05-31 15:00:00,2318.0
2010-05-31 16:00:00,2343.0
2010-05-31 17:00:00,2380.0
2010-05-31 18:00:00,2372.0
2010-05-31 19:00:00,2315.0
2010-05-31 20:00:00,2248.0
2010-05-31 21:00:00,2177.0
2010-05-31 22:00:00,2100.0
2010-05-31 23:00:00,1918.0
2010-05-31 00:00:00,1966.0
