Datetime,DAYTON_MW
2005-10-09 01:00:00,1447.0
2005-10-09 02:00:00,1383.0
2005-10-09 03:00:00,1346.0
2005-10-09 04:00:00,1319.0
2005-10-09 05:00:00,1330.0
2005-10-09 06:00:00,1337.0
2005-10-09 07:00:00,1388.0
2005-10-09 08:00:00,1471.0
2005-10-09 09:00:00,1555.0
2005-10-09 10:00:00,1635.0
2005-10-09 11:00:00,1677.0
2005-10-09 12:00:00,1696.0
2005-10-09 13:00:00,1718.0
2005-10-09 14:00:00,1717.0
2005-10-09 15:00:00,1706.0
2005-10-09 16:00:00,1697.0
2005-10-09 17:00:00,1714.0
2005-10-09 18:00:00,1763.0
2005-10-09 19:00:00,1792.0
2005-10-09 20:00:00,1894.0
2005-10-09 21:00:00,1904.0
2005-10-09 22:00:00,1840.0
2005-10-09 23:00:00,1746.0
2005-10-09 00:00:00,1556.0
