Datetime,DAYTON_MW
2011-01-21 01:00:00,2110.0
2011-01-21 02:00:00,2069.0
2011-01-21 03:00:00,2054.0
2011-01-21 04:00:00,2073.0
2011-01-21 05:00:00,2140.0
2011-01-21 06:00:00,2272.0
2011-01-21 07:00:00,2461.0
2011-01-21 08:00:00,2630.0
2011-01-21 09:00:00,2654.0
2011-01-21 10:00:00,2654.0
2011-01-21 11:00:00,2626.0
2011-01-21 12:00:00,2597.0
2011-01-21 13:00:00,2548.0
2011-01-21 14:00:00,2519.0
2011-01-21 15:00:00,2473.0
2011-01-21 16:00:00,2437.0
2011-01-21 17:00:00,2455.0
2011-01-21 18:00:00,2529.0
2011-01-21 19:00:00,2659.0
2011-01-21 20:00:00,2641.0
2011-01-21 21:00:00,2596.0
2011-01-21 22:00:00,2537.0
2011-01-21 23:00:00,2431.0
2011-01-21 00:00:00,2173.0
