Datetime,DAYTON_MW
2007-09-22 01:00:00,1952.0
2007-09-22 02:00:00,1804.0
2007-09-22 03:00:00,1713.0
2007-09-22 04:00:00,1662.0
2007-09-22 05:00:00,1640.0
2007-09-22 06:00:00,1656.0
2007-09-22 07:00:00,1736.0
2007-09-22 08:00:00,1815.0
2007-09-22 09:00:00,1877.0
2007-09-22 10:00:00,2030.0
2007-09-22 11:00:00,2153.0
2007-09-22 12:00:00,2255.0
2007-09-22 13:00:00,2359.0
2007-09-22 14:00:00,2433.0
2007-09-22 15:00:00,2504.0
2007-09-22 16:00:00,2522.0
2007-09-22 17:00:00,2522.0
2007-09-22 18:00:00,2482.0
2007-09-22 19:00:00,2393.0
2007-09-22 20:00:00,2324.0
2007-09-22 21:00:00,2317.0
2007-09-22 22:00:00,2180.0
2007-09-22 23:00:00,1991.0
2007-09-22 00:00:00,2130.0
