Datetime,DAYTON_MW
2009-07-08 01:00:00,1673.0
2009-07-08 02:00:00,1565.0
2009-07-08 03:00:00,1505.0
2009-07-08 04:00:00,1464.0
2009-07-08 05:00:00,1476.0
2009-07-08 06:00:00,1540.0
2009-07-08 07:00:00,1661.0
2009-07-08 08:00:00,1785.0
2009-07-08 09:00:00,1893.0
2009-07-08 10:00:00,1992.0
2009-07-08 11:00:00,2076.0
2009-07-08 12:00:00,2128.0
2009-07-08 13:00:00,2223.0
2009-07-08 14:00:00,2287.0
2009-07-08 15:00:00,2344.0
2009-07-08 16:00:00,2378.0
2009-07-08 17:00:00,2404.0
2009-07-08 18:00:00,2418.0
2009-07-08 19:00:00,2383.0
2009-07-08 20:00:00,2288.0
2009-07-08 21:00:00,2210.0
2009-07-08 22:00:00,2220.0
2009-07-08 23:00:00,2092.0
2009-07-08 00:00:00,1853.0
