Datetime,DAYTON_MW
2013-02-12 01:00:00,1867.0
2013-02-12 02:00:00,1825.0
2013-02-12 03:00:00,1802.0
2013-02-12 04:00:00,1794.0
2013-02-12 05:00:00,1851.0
2013-02-12 06:00:00,1994.0
2013-02-12 07:00:00,2231.0
2013-02-12 08:00:00,2345.0
2013-02-12 09:00:00,2315.0
2013-02-12 10:00:00,2283.0
2013-02-12 11:00:00,2249.0
2013-02-12 12:00:00,2186.0
2013-02-12 13:00:00,2137.0
2013-02-12 14:00:00,2103.0
2013-02-12 15:00:00,2048.0
2013-02-12 16:00:00,2004.0
2013-02-12 17:00:00,1984.0
2013-02-12 18:00:00,2042.0
2013-02-12 19:00:00,2180.0
2013-02-12 20:00:00,2233.0
2013-02-12 21:00:00,2204.0
2013-02-12 22:00:00,2142.0
2013-02-12 23:00:00,2032.0
2013-02-12 00:00:00,1946.0
