Datetime,DAYTON_MW
2017-04-17 01:00:00,1428.0
2017-04-17 02:00:00,1378.0
2017-04-17 03:00:00,1338.0
2017-04-17 04:00:00,1341.0
2017-04-17 05:00:00,1363.0
2017-04-17 06:00:00,1468.0
2017-04-17 07:00:00,1650.0
2017-04-17 08:00:00,1766.0
2017-04-17 09:00:00,1842.0
2017-04-17 10:00:00,1908.0
2017-04-17 11:00:00,1959.0
2017-04-17 12:00:00,1980.0
2017-04-17 13:00:00,1997.0
2017-04-17 14:00:00,1995.0
2017-04-17 15:00:00,1980.0
2017-04-17 16:00:00,1941.0
2017-04-17 17:00:00,1928.0
2017-04-17 18:00:00,1914.0
2017-04-17 19:00:00,1909.0
2017-04-17 20:00:00,1868.0
2017-04-17 21:00:00,1940.0
2017-04-17 22:00:00,1904.0
2017-04-17 23:00:00,1769.0
2017-04-17 00:00:00,1504.0
