Datetime,NI_MW
2009-04-26 01:00:00,8696.0
2009-04-26 02:00:00,8226.0
2009-04-26 03:00:00,7922.0
2009-04-26 04:00:00,7762.0
2009-04-26 05:00:00,7627.0
2009-04-26 06:00:00,7648.0
2009-04-26 07:00:00,7720.0
2009-04-26 08:00:00,7764.0
2009-04-26 09:00:00,7971.0
2009-04-26 10:00:00,8461.0
2009-04-26 11:00:00,8842.0
2009-04-26 12:00:00,9232.0
2009-04-26 13:00:00,9409.0
2009-04-26 14:00:00,9413.0
2009-04-26 15:00:00,9367.0
2009-04-26 16:00:00,9446.0
2009-04-26 17:00:00,9445.0
2009-04-26 18:00:00,9552.0
2009-04-26 19:00:00,9576.0
2009-04-26 20:00:00,9626.0
2009-04-26 21:00:00,9947.0
2009-04-26 22:00:00,10451.0
2009-04-26 23:00:00,10147.0
2009-04-26 00:00:00,9292.0
