Datetime,NI_MW
2006-10-30 01:00:00,9064.0
2006-10-30 02:00:00,8740.0
2006-10-30 03:00:00,8549.0
2006-10-30 04:00:00,8502.0
2006-10-30 05:00:00,8530.0
2006-10-30 06:00:00,8866.0
2006-10-30 07:00:00,9684.0
2006-10-30 08:00:00,10745.0
2006-10-30 09:00:00,11312.0
2006-10-30 10:00:00,11576.0
2006-10-30 11:00:00,11732.0
2006-10-30 12:00:00,11925.0
2006-10-30 13:00:00,11969.0
2006-10-30 14:00:00,11964.0
2006-10-30 15:00:00,11990.0
2006-10-30 16:00:00,11890.0
2006-10-30 17:00:00,11799.0
2006-10-30 18:00:00,12128.0
2006-10-30 19:00:00,12896.0
2006-10-30 20:00:00,12845.0
2006-10-30 21:00:00,12585.0
2006-10-30 22:00:00,12191.0
2006-10-30 23:00:00,11467.0
2006-10-30 00:00:00,9603.0
