Datetime,NI_MW
2005-01-02 01:00:00,9565.0
2005-01-02 02:00:00,8892.0
2005-01-02 03:00:00,8525.0
2005-01-02 04:00:00,8183.0
2005-01-02 05:00:00,8068.0
2005-01-02 06:00:00,7938.0
2005-01-02 07:00:00,8103.0
2005-01-02 08:00:00,8311.0
2005-01-02 09:00:00,8458.0
2005-01-02 10:00:00,8798.0
2005-01-02 11:00:00,9084.0
2005-01-02 12:00:00,9365.0
2005-01-02 13:00:00,9513.0
2005-01-02 14:00:00,9620.0
2005-01-02 15:00:00,9658.0
2005-01-02 16:00:00,9749.0
2005-01-02 17:00:00,9911.0
2005-01-02 18:00:00,10701.0
2005-01-02 19:00:00,11462.0
2005-01-02 20:00:00,11527.0
2005-01-02 21:00:00,11426.0
2005-01-02 22:00:00,11184.0
2005-01-02 23:00:00,10818.0
2005-01-02 00:00:00,10272.0
