Datetime,NI_MW
2006-11-26 01:00:00,9073.0
2006-11-26 02:00:00,8498.0
2006-11-26 03:00:00,8160.0
2006-11-26 04:00:00,7929.0
2006-11-26 05:00:00,7841.0
2006-11-26 06:00:00,7846.0
2006-11-26 07:00:00,7994.0
2006-11-26 08:00:00,8264.0
2006-11-26 09:00:00,8309.0
2006-11-26 10:00:00,8648.0
2006-11-26 11:00:00,8933.0
2006-11-26 12:00:00,9115.0
2006-11-26 13:00:00,9183.0
2006-11-26 14:00:00,9216.0
2006-11-26 15:00:00,9224.0
2006-11-26 16:00:00,9238.0
2006-11-26 17:00:00,9420.0
2006-11-26 18:00:00,10406.0
2006-11-26 19:00:00,11262.0
2006-11-26 20:00:00,11273.0
2006-11-26 21:00:00,11207.0
2006-11-26 22:00:00,10899.0
2006-11-26 23:00:00,10379.0
2006-11-26 00:00:00,9786.0
