Datetime,NI_MW
2008-10-09 01:00:00,9557.0
2008-10-09 02:00:00,8968.0
2008-10-09 03:00:00,8624.0
2008-10-09 04:00:00,8432.0
2008-10-09 05:00:00,8366.0
2008-10-09 06:00:00,8552.0
2008-10-09 07:00:00,9261.0
2008-10-09 08:00:00,10449.0
2008-10-09 09:00:00,11062.0
2008-10-09 10:00:00,11384.0
2008-10-09 11:00:00,11667.0
2008-10-09 12:00:00,11931.0
2008-10-09 13:00:00,12023.0
2008-10-09 14:00:00,12068.0
2008-10-09 15:00:00,12123.0
2008-10-09 16:00:00,12094.0
2008-10-09 17:00:00,11961.0
2008-10-09 18:00:00,11825.0
2008-10-09 19:00:00,11641.0
2008-10-09 20:00:00,11942.0
2008-10-09 21:00:00,12231.0
2008-10-09 22:00:00,11911.0
2008-10-09 23:00:00,11313.0
2008-10-09 00:00:00,10459.0
