Datetime,NI_MW
2008-08-09 01:00:00,11303.0
2008-08-09 02:00:00,10518.0
2008-08-09 03:00:00,9953.0
2008-08-09 04:00:00,9491.0
2008-08-09 05:00:00,9299.0
2008-08-09 06:00:00,9205.0
2008-08-09 07:00:00,9303.0
2008-08-09 08:00:00,9411.0
2008-08-09 09:00:00,10054.0
2008-08-09 10:00:00,10661.0
2008-08-09 11:00:00,11155.0
2008-08-09 12:00:00,11523.0
2008-08-09 13:00:00,11817.0
2008-08-09 14:00:00,12024.0
2008-08-09 15:00:00,12210.0
2008-08-09 16:00:00,12400.0
2008-08-09 17:00:00,12566.0
2008-08-09 18:00:00,12687.0
2008-08-09 19:00:00,12689.0
2008-08-09 20:00:00,12474.0
2008-08-09 21:00:00,12127.0
2008-08-09 22:00:00,12267.0
2008-08-09 23:00:00,11909.0
2008-08-09 00:00:00,12280.0
