Datetime,NI_MW
2007-08-26 01:00:00,10945.0
2007-08-26 02:00:00,10121.0
2007-08-26 03:00:00,9618.0
2007-08-26 04:00:00,9220.0
2007-08-26 05:00:00,8997.0
2007-08-26 06:00:00,8870.0
2007-08-26 07:00:00,8910.0
2007-08-26 08:00:00,8763.0
2007-08-26 09:00:00,9126.0
2007-08-26 10:00:00,9879.0
2007-08-26 11:00:00,10662.0
2007-08-26 12:00:00,11377.0
2007-08-26 13:00:00,11940.0
2007-08-26 14:00:00,12387.0
2007-08-26 15:00:00,12784.0
2007-08-26 16:00:00,13084.0
2007-08-26 17:00:00,13356.0
2007-08-26 18:00:00,13532.0
2007-08-26 19:00:00,13482.0
2007-08-26 20:00:00,13143.0
2007-08-26 21:00:00,12892.0
2007-08-26 22:00:00,13080.0
2007-08-26 23:00:00,12564.0
2007-08-26 00:00:00,11799.0
