Datetime,NI_MW
2005-08-08 01:00:00,13171.0
2005-08-08 02:00:00,12222.0
2005-08-08 03:00:00,11598.0
2005-08-08 04:00:00,11103.0
2005-08-08 05:00:00,10938.0
2005-08-08 06:00:00,11001.0
2005-08-08 07:00:00,11545.0
2005-08-08 08:00:00,12350.0
2005-08-08 09:00:00,13522.0
2005-08-08 10:00:00,14857.0
2005-08-08 11:00:00,16036.0
2005-08-08 12:00:00,17278.0
2005-08-08 13:00:00,18190.0
2005-08-08 14:00:00,18983.0
2005-08-08 15:00:00,19707.0
2005-08-08 16:00:00,20193.0
2005-08-08 17:00:00,20535.0
2005-08-08 18:00:00,20656.0
2005-08-08 19:00:00,20472.0
2005-08-08 20:00:00,19921.0
2005-08-08 21:00:00,19187.0
2005-08-08 22:00:00,19008.0
2005-08-08 23:00:00,18064.0
2005-08-08 00:00:00,14413.0
