Datetime,NI_MW
2007-07-08 01:00:00,14592.0
2007-07-08 02:00:00,13498.0
2007-07-08 03:00:00,12745.0
2007-07-08 04:00:00,12085.0
2007-07-08 05:00:00,11699.0
2007-07-08 06:00:00,11353.0
2007-07-08 07:00:00,11086.0
2007-07-08 08:00:00,11133.0
2007-07-08 09:00:00,12099.0
2007-07-08 10:00:00,13441.0
2007-07-08 11:00:00,14771.0
2007-07-08 12:00:00,16068.0
2007-07-08 13:00:00,17028.0
2007-07-08 14:00:00,17736.0
2007-07-08 15:00:00,18212.0
2007-07-08 16:00:00,18714.0
2007-07-08 17:00:00,19053.0
2007-07-08 18:00:00,19245.0
2007-07-08 19:00:00,19214.0
2007-07-08 20:00:00,18915.0
2007-07-08 21:00:00,18339.0
2007-07-08 22:00:00,17996.0
2007-07-08 23:00:00,17692.0
2007-07-08 00:00:00,15642.0
