Datetime,NI_MW
2009-03-25 01:00:00,9430.0
2009-03-25 02:00:00,8848.0
2009-03-25 03:00:00,8525.0
2009-03-25 04:00:00,8348.0
2009-03-25 05:00:00,8308.0
2009-03-25 06:00:00,8519.0
2009-03-25 07:00:00,9207.0
2009-03-25 08:00:00,10385.0
2009-03-25 09:00:00,10938.0
2009-03-25 10:00:00,11243.0
2009-03-25 11:00:00,11397.0
2009-03-25 12:00:00,11554.0
2009-03-25 13:00:00,11602.0
2009-03-25 14:00:00,11610.0
2009-03-25 15:00:00,11644.0
2009-03-25 16:00:00,11503.0
2009-03-25 17:00:00,11355.0
2009-03-25 18:00:00,11342.0
2009-03-25 19:00:00,11405.0
2009-03-25 20:00:00,11475.0
2009-03-25 21:00:00,11944.0
2009-03-25 22:00:00,11791.0
2009-03-25 23:00:00,11297.0
2009-03-25 00:00:00,10261.0
