Datetime,NI_MW
2010-03-13 01:00:00,9890.0
2010-03-13 02:00:00,9374.0
2010-03-13 03:00:00,9037.0
2010-03-13 04:00:00,8794.0
2010-03-13 05:00:00,8707.0
2010-03-13 06:00:00,8744.0
2010-03-13 07:00:00,9025.0
2010-03-13 08:00:00,9406.0
2010-03-13 09:00:00,9803.0
2010-03-13 10:00:00,10276.0
2010-03-13 11:00:00,10605.0
2010-03-13 12:00:00,10791.0
2010-03-13 13:00:00,10854.0
2010-03-13 14:00:00,10759.0
2010-03-13 15:00:00,10690.0
2010-03-13 16:00:00,10655.0
2010-03-13 17:00:00,10644.0
2010-03-13 18:00:00,10767.0
2010-03-13 19:00:00,11047.0
2010-03-13 20:00:00,11430.0
2010-03-13 21:00:00,11303.0
2010-03-13 22:00:00,11090.0
2010-03-13 23:00:00,10749.0
2010-03-13 00:00:00,10600.0
