Datetime,NI_MW
2007-07-24 01:00:00,12211.0
2007-07-24 02:00:00,11219.0
2007-07-24 03:00:00,10551.0
2007-07-24 04:00:00,10086.0
2007-07-24 05:00:00,9885.0
2007-07-24 06:00:00,10012.0
2007-07-24 07:00:00,10651.0
2007-07-24 08:00:00,11551.0
2007-07-24 09:00:00,12519.0
2007-07-24 10:00:00,13292.0
2007-07-24 11:00:00,13891.0
2007-07-24 12:00:00,14683.0
2007-07-24 13:00:00,15370.0
2007-07-24 14:00:00,15792.0
2007-07-24 15:00:00,16222.0
2007-07-24 16:00:00,16404.0
2007-07-24 17:00:00,16387.0
2007-07-24 18:00:00,16280.0
2007-07-24 19:00:00,16026.0
2007-07-24 20:00:00,15521.0
2007-07-24 21:00:00,15104.0
2007-07-24 22:00:00,15090.0
2007-07-24 23:00:00,14904.0
2007-07-24 00:00:00,13514.0
