Datetime,NI_MW
2004-06-13 01:00:00,11009.0
2004-06-13 02:00:00,10233.0
2004-06-13 03:00:00,9558.0
2004-06-13 04:00:00,9175.0
2004-06-13 05:00:00,8856.0
2004-06-13 06:00:00,8718.0
2004-06-13 07:00:00,8550.0
2004-06-13 08:00:00,8687.0
2004-06-13 09:00:00,9186.0
2004-06-13 10:00:00,10081.0
2004-06-13 11:00:00,10888.0
2004-06-13 12:00:00,11770.0
2004-06-13 13:00:00,12392.0
2004-06-13 14:00:00,12821.0
2004-06-13 15:00:00,12946.0
2004-06-13 16:00:00,12862.0
2004-06-13 17:00:00,13063.0
2004-06-13 18:00:00,13431.0
2004-06-13 19:00:00,13552.0
2004-06-13 20:00:00,13422.0
2004-06-13 21:00:00,13162.0
2004-06-13 22:00:00,13026.0
2004-06-13 23:00:00,13155.0
2004-06-13 00:00:00,11911.0
