Datetime,NI_MW
2007-12-20 01:00:00,11823.0
2007-12-20 02:00:00,11112.0
2007-12-20 03:00:00,10752.0
2007-12-20 04:00:00,10548.0
2007-12-20 05:00:00,10493.0
2007-12-20 06:00:00,10722.0
2007-12-20 07:00:00,11442.0
2007-12-20 08:00:00,12682.0
2007-12-20 09:00:00,13307.0
2007-12-20 10:00:00,13409.0
2007-12-20 11:00:00,13387.0
2007-12-20 12:00:00,13266.0
2007-12-20 13:00:00,13144.0
2007-12-20 14:00:00,13021.0
2007-12-20 15:00:00,13044.0
2007-12-20 16:00:00,13016.0
2007-12-20 17:00:00,13093.0
2007-12-20 18:00:00,14034.0
2007-12-20 19:00:00,14684.0
2007-12-20 20:00:00,14536.0
2007-12-20 21:00:00,14335.0
2007-12-20 22:00:00,14023.0
2007-12-20 23:00:00,13454.0
2007-12-20 00:00:00,12888.0
