Datetime,NI_MW
2007-07-19 01:00:00,13437.0
2007-07-19 02:00:00,12482.0
2007-07-19 03:00:00,11770.0
2007-07-19 04:00:00,11312.0
2007-07-19 05:00:00,11076.0
2007-07-19 06:00:00,11204.0
2007-07-19 07:00:00,11848.0
2007-07-19 08:00:00,12861.0
2007-07-19 09:00:00,13855.0
2007-07-19 10:00:00,14534.0
2007-07-19 11:00:00,14991.0
2007-07-19 12:00:00,15599.0
2007-07-19 13:00:00,16319.0
2007-07-19 14:00:00,17012.0
2007-07-19 15:00:00,17342.0
2007-07-19 16:00:00,16965.0
2007-07-19 17:00:00,16545.0
2007-07-19 18:00:00,16086.0
2007-07-19 19:00:00,15515.0
2007-07-19 20:00:00,14681.0
2007-07-19 21:00:00,13811.0
2007-07-19 22:00:00,13421.0
2007-07-19 23:00:00,13168.0
2007-07-19 00:00:00,14873.0
