Datetime,NI_MW
2009-06-08 01:00:00,8730.0
2009-06-08 02:00:00,8222.0
2009-06-08 03:00:00,7977.0
2009-06-08 04:00:00,7847.0
2009-06-08 05:00:00,7862.0
2009-06-08 06:00:00,8096.0
2009-06-08 07:00:00,8654.0
2009-06-08 08:00:00,9619.0
2009-06-08 09:00:00,10660.0
2009-06-08 10:00:00,11469.0
2009-06-08 11:00:00,11979.0
2009-06-08 12:00:00,12472.0
2009-06-08 13:00:00,12866.0
2009-06-08 14:00:00,13148.0
2009-06-08 15:00:00,13229.0
2009-06-08 16:00:00,13206.0
2009-06-08 17:00:00,13150.0
2009-06-08 18:00:00,13117.0
2009-06-08 19:00:00,12913.0
2009-06-08 20:00:00,12532.0
2009-06-08 21:00:00,12250.0
2009-06-08 22:00:00,12357.0
2009-06-08 23:00:00,12180.0
2009-06-08 00:00:00,9421.0
