Datetime,NI_MW
2006-04-01 01:00:00,9521.0
2006-04-01 02:00:00,8945.0
2006-04-01 03:00:00,8606.0
2006-04-01 04:00:00,8399.0
2006-04-01 05:00:00,8293.0
2006-04-01 06:00:00,8325.0
2006-04-01 07:00:00,8596.0
2006-04-01 08:00:00,8881.0
2006-04-01 09:00:00,9338.0
2006-04-01 10:00:00,9914.0
2006-04-01 11:00:00,10205.0
2006-04-01 12:00:00,10369.0
2006-04-01 13:00:00,10325.0
2006-04-01 14:00:00,10170.0
2006-04-01 15:00:00,9944.0
2006-04-01 16:00:00,9849.0
2006-04-01 17:00:00,9801.0
2006-04-01 18:00:00,9966.0
2006-04-01 19:00:00,10235.0
2006-04-01 20:00:00,10829.0
2006-04-01 21:00:00,10841.0
2006-04-01 22:00:00,10686.0
2006-04-01 23:00:00,10354.0
2006-04-01 00:00:00,10325.0
