Datetime,NI_MW
2010-07-21 01:00:00,13969.0
2010-07-21 02:00:00,12906.0
2010-07-21 03:00:00,12138.0
2010-07-21 04:00:00,11622.0
2010-07-21 05:00:00,11353.0
2010-07-21 06:00:00,11431.0
2010-07-21 07:00:00,11821.0
2010-07-21 08:00:00,12831.0
2010-07-21 09:00:00,14334.0
2010-07-21 10:00:00,15723.0
2010-07-21 11:00:00,16887.0
2010-07-21 12:00:00,17893.0
2010-07-21 13:00:00,18681.0
2010-07-21 14:00:00,19222.0
2010-07-21 15:00:00,19763.0
2010-07-21 16:00:00,20077.0
2010-07-21 17:00:00,20200.0
2010-07-21 18:00:00,20253.0
2010-07-21 19:00:00,20076.0
2010-07-21 20:00:00,19576.0
2010-07-21 21:00:00,18825.0
2010-07-21 22:00:00,18206.0
2010-07-21 23:00:00,17523.0
2010-07-21 00:00:00,15265.0
