Datetime,NI_MW
2005-02-10 01:00:00,10818.0
2005-02-10 02:00:00,10292.0
2005-02-10 03:00:00,10041.0
2005-02-10 04:00:00,9885.0
2005-02-10 05:00:00,9911.0
2005-02-10 06:00:00,10153.0
2005-02-10 07:00:00,10917.0
2005-02-10 08:00:00,12189.0
2005-02-10 09:00:00,12754.0
2005-02-10 10:00:00,12889.0
2005-02-10 11:00:00,12783.0
2005-02-10 12:00:00,12773.0
2005-02-10 13:00:00,12686.0
2005-02-10 14:00:00,12521.0
2005-02-10 15:00:00,12437.0
2005-02-10 16:00:00,12261.0
2005-02-10 17:00:00,12178.0
2005-02-10 18:00:00,12349.0
2005-02-10 19:00:00,13193.0
2005-02-10 20:00:00,13567.0
2005-02-10 21:00:00,13437.0
2005-02-10 22:00:00,13133.0
2005-02-10 23:00:00,12570.0
2005-02-10 00:00:00,11681.0
