Datetime,NI_MW
2006-04-12 01:00:00,9634.0
2006-04-12 02:00:00,9023.0
2006-04-12 03:00:00,8655.0
2006-04-12 04:00:00,8458.0
2006-04-12 05:00:00,8369.0
2006-04-12 06:00:00,8521.0
2006-04-12 07:00:00,9196.0
2006-04-12 08:00:00,10278.0
2006-04-12 09:00:00,11068.0
2006-04-12 10:00:00,11556.0
2006-04-12 11:00:00,11766.0
2006-04-12 12:00:00,11903.0
2006-04-12 13:00:00,12063.0
2006-04-12 14:00:00,12088.0
2006-04-12 15:00:00,12214.0
2006-04-12 16:00:00,12121.0
2006-04-12 17:00:00,12033.0
2006-04-12 18:00:00,11876.0
2006-04-12 19:00:00,11631.0
2006-04-12 20:00:00,11375.0
2006-04-12 21:00:00,11704.0
2006-04-12 22:00:00,12047.0
2006-04-12 23:00:00,11592.0
2006-04-12 00:00:00,10563.0
