Datetime,NI_MW
2009-01-05 01:00:00,10890.0
2009-01-05 02:00:00,10573.0
2009-01-05 03:00:00,10406.0
2009-01-05 04:00:00,10321.0
2009-01-05 05:00:00,10443.0
2009-01-05 06:00:00,10705.0
2009-01-05 07:00:00,11518.0
2009-01-05 08:00:00,12809.0
2009-01-05 09:00:00,13535.0
2009-01-05 10:00:00,13554.0
2009-01-05 11:00:00,13504.0
2009-01-05 12:00:00,13468.0
2009-01-05 13:00:00,13342.0
2009-01-05 14:00:00,13201.0
2009-01-05 15:00:00,13128.0
2009-01-05 16:00:00,12944.0
2009-01-05 17:00:00,12924.0
2009-01-05 18:00:00,13541.0
2009-01-05 19:00:00,14448.0
2009-01-05 20:00:00,14357.0
2009-01-05 21:00:00,14191.0
2009-01-05 22:00:00,13855.0
2009-01-05 23:00:00,13272.0
2009-01-05 00:00:00,11481.0
