Datetime,NI_MW
2008-12-18 01:00:00,12328.0
2008-12-18 02:00:00,11633.0
2008-12-18 03:00:00,11234.0
2008-12-18 04:00:00,11036.0
2008-12-18 05:00:00,11055.0
2008-12-18 06:00:00,11325.0
2008-12-18 07:00:00,12085.0
2008-12-18 08:00:00,13431.0
2008-12-18 09:00:00,14125.0
2008-12-18 10:00:00,14184.0
2008-12-18 11:00:00,14157.0
2008-12-18 12:00:00,13997.0
2008-12-18 13:00:00,13814.0
2008-12-18 14:00:00,13529.0
2008-12-18 15:00:00,13513.0
2008-12-18 16:00:00,13447.0
2008-12-18 17:00:00,13572.0
2008-12-18 18:00:00,14543.0
2008-12-18 19:00:00,15322.0
2008-12-18 20:00:00,15243.0
2008-12-18 21:00:00,15001.0
2008-12-18 22:00:00,14642.0
2008-12-18 23:00:00,14041.0
2008-12-18 00:00:00,13406.0
