Datetime,NI_MW
2004-07-22 01:00:00,13890.0
2004-07-22 02:00:00,12723.0
2004-07-22 03:00:00,11924.0
2004-07-22 04:00:00,11388.0
2004-07-22 05:00:00,11097.0
2004-07-22 06:00:00,11140.0
2004-07-22 07:00:00,11651.0
2004-07-22 08:00:00,12710.0
2004-07-22 09:00:00,14230.0
2004-07-22 10:00:00,15641.0
2004-07-22 11:00:00,16854.0
2004-07-22 12:00:00,18111.0
2004-07-22 13:00:00,19061.0
2004-07-22 14:00:00,19685.0
2004-07-22 15:00:00,19682.0
2004-07-22 16:00:00,18856.0
2004-07-22 17:00:00,17594.0
2004-07-22 18:00:00,17131.0
2004-07-22 19:00:00,16475.0
2004-07-22 20:00:00,15882.0
2004-07-22 21:00:00,15651.0
2004-07-22 22:00:00,15620.0
2004-07-22 23:00:00,15194.0
2004-07-22 00:00:00,15307.0
