Datetime,NI_MW
2004-12-31 01:00:00,9810.0
2004-12-31 02:00:00,9001.0
2004-12-31 03:00:00,8509.0
2004-12-31 04:00:00,8278.0
2004-12-31 05:00:00,8089.0
2004-12-31 06:00:00,8208.0
2004-12-31 07:00:00,8431.0
2004-12-31 08:00:00,8891.0
2004-12-31 09:00:00,9098.0
2004-12-31 10:00:00,9237.0
2004-12-31 11:00:00,9508.0
2004-12-31 12:00:00,9583.0
2004-12-31 13:00:00,9679.0
2004-12-31 14:00:00,9614.0
2004-12-31 15:00:00,9475.0
2004-12-31 16:00:00,9427.0
2004-12-31 17:00:00,9431.0
2004-12-31 18:00:00,10319.0
2004-12-31 19:00:00,11518.0
2004-12-31 20:00:00,11409.0
2004-12-31 21:00:00,11172.0
2004-12-31 22:00:00,10877.0
2004-12-31 23:00:00,10506.0
2004-12-31 00:00:00,10752.0
