Datetime,NI_MW
2007-10-03 01:00:00,11052.0
2007-10-03 02:00:00,10330.0
2007-10-03 03:00:00,9817.0
2007-10-03 04:00:00,9346.0
2007-10-03 05:00:00,9099.0
2007-10-03 06:00:00,9201.0
2007-10-03 07:00:00,9823.0
2007-10-03 08:00:00,11048.0
2007-10-03 09:00:00,11632.0
2007-10-03 10:00:00,12088.0
2007-10-03 11:00:00,12526.0
2007-10-03 12:00:00,12961.0
2007-10-03 13:00:00,13206.0
2007-10-03 14:00:00,13393.0
2007-10-03 15:00:00,13603.0
2007-10-03 16:00:00,13748.0
2007-10-03 17:00:00,13758.0
2007-10-03 18:00:00,13656.0
2007-10-03 19:00:00,13338.0
2007-10-03 20:00:00,13162.0
2007-10-03 21:00:00,13412.0
2007-10-03 22:00:00,12963.0
2007-10-03 23:00:00,12249.0
2007-10-03 00:00:00,12043.0
