Datetime,NI_MW
2010-01-05 01:00:00,12012.0
2010-01-05 02:00:00,11467.0
2010-01-05 03:00:00,11161.0
2010-01-05 04:00:00,11013.0
2010-01-05 05:00:00,10984.0
2010-01-05 06:00:00,11190.0
2010-01-05 07:00:00,11867.0
2010-01-05 08:00:00,13054.0
2010-01-05 09:00:00,13697.0
2010-01-05 10:00:00,13772.0
2010-01-05 11:00:00,13825.0
2010-01-05 12:00:00,13852.0
2010-01-05 13:00:00,13746.0
2010-01-05 14:00:00,13589.0
2010-01-05 15:00:00,13483.0
2010-01-05 16:00:00,13329.0
2010-01-05 17:00:00,13316.0
2010-01-05 18:00:00,13944.0
2010-01-05 19:00:00,14856.0
2010-01-05 20:00:00,14787.0
2010-01-05 21:00:00,14587.0
2010-01-05 22:00:00,14297.0
2010-01-05 23:00:00,13699.0
2010-01-05 00:00:00,12914.0
