Datetime,NI_MW
2010-04-25 01:00:00,8772.0
2010-04-25 02:00:00,8296.0
2010-04-25 03:00:00,7933.0
2010-04-25 04:00:00,7719.0
2010-04-25 05:00:00,7637.0
2010-04-25 06:00:00,7598.0
2010-04-25 07:00:00,7709.0
2010-04-25 08:00:00,7656.0
2010-04-25 09:00:00,7886.0
2010-04-25 10:00:00,8278.0
2010-04-25 11:00:00,8662.0
2010-04-25 12:00:00,8940.0
2010-04-25 13:00:00,9092.0
2010-04-25 14:00:00,9146.0
2010-04-25 15:00:00,9159.0
2010-04-25 16:00:00,9208.0
2010-04-25 17:00:00,9205.0
2010-04-25 18:00:00,9293.0
2010-04-25 19:00:00,9473.0
2010-04-25 20:00:00,9729.0
2010-04-25 21:00:00,10036.0
2010-04-25 22:00:00,10208.0
2010-04-25 23:00:00,9851.0
2010-04-25 00:00:00,9349.0
