Datetime,NI_MW
2009-03-03 01:00:00,11456.0
2009-03-03 02:00:00,10945.0
2009-03-03 03:00:00,10686.0
2009-03-03 04:00:00,10510.0
2009-03-03 05:00:00,10515.0
2009-03-03 06:00:00,10760.0
2009-03-03 07:00:00,11495.0
2009-03-03 08:00:00,12517.0
2009-03-03 09:00:00,13054.0
2009-03-03 10:00:00,13144.0
2009-03-03 11:00:00,13122.0
2009-03-03 12:00:00,13163.0
2009-03-03 13:00:00,13087.0
2009-03-03 14:00:00,12953.0
2009-03-03 15:00:00,12882.0
2009-03-03 16:00:00,12717.0
2009-03-03 17:00:00,12588.0
2009-03-03 18:00:00,12657.0
2009-03-03 19:00:00,13090.0
2009-03-03 20:00:00,13700.0
2009-03-03 21:00:00,13570.0
2009-03-03 22:00:00,13247.0
2009-03-03 23:00:00,12661.0
2009-03-03 00:00:00,12286.0
