Datetime,NI_MW
2008-04-16 01:00:00,9892.0
2008-04-16 02:00:00,9361.0
2008-04-16 03:00:00,9091.0
2008-04-16 04:00:00,8887.0
2008-04-16 05:00:00,8860.0
2008-04-16 06:00:00,9097.0
2008-04-16 07:00:00,9834.0
2008-04-16 08:00:00,10743.0
2008-04-16 09:00:00,11394.0
2008-04-16 10:00:00,11709.0
2008-04-16 11:00:00,11804.0
2008-04-16 12:00:00,11959.0
2008-04-16 13:00:00,11968.0
2008-04-16 14:00:00,11981.0
2008-04-16 15:00:00,12029.0
2008-04-16 16:00:00,11978.0
2008-04-16 17:00:00,11821.0
2008-04-16 18:00:00,11640.0
2008-04-16 19:00:00,11444.0
2008-04-16 20:00:00,11168.0
2008-04-16 21:00:00,11438.0
2008-04-16 22:00:00,11941.0
2008-04-16 23:00:00,11476.0
2008-04-16 00:00:00,10783.0
