Datetime,NI_MW
2010-12-06 01:00:00,11259.0
2010-12-06 02:00:00,10818.0
2010-12-06 03:00:00,10620.0
2010-12-06 04:00:00,10526.0
2010-12-06 05:00:00,10594.0
2010-12-06 06:00:00,10929.0
2010-12-06 07:00:00,11761.0
2010-12-06 08:00:00,13018.0
2010-12-06 09:00:00,13479.0
2010-12-06 10:00:00,13631.0
2010-12-06 11:00:00,13644.0
2010-12-06 12:00:00,13699.0
2010-12-06 13:00:00,13566.0
2010-12-06 14:00:00,13448.0
2010-12-06 15:00:00,13494.0
2010-12-06 16:00:00,13551.0
2010-12-06 17:00:00,13771.0
2010-12-06 18:00:00,14661.0
2010-12-06 19:00:00,15255.0
2010-12-06 20:00:00,15096.0
2010-12-06 21:00:00,14924.0
2010-12-06 22:00:00,14605.0
2010-12-06 23:00:00,13960.0
2010-12-06 00:00:00,11958.0
