Datetime,NI_MW
2006-09-11 01:00:00,9225.0
2006-09-11 02:00:00,8816.0
2006-09-11 03:00:00,8570.0
2006-09-11 04:00:00,8406.0
2006-09-11 05:00:00,8472.0
2006-09-11 06:00:00,8710.0
2006-09-11 07:00:00,9495.0
2006-09-11 08:00:00,10817.0
2006-09-11 09:00:00,11904.0
2006-09-11 10:00:00,12491.0
2006-09-11 11:00:00,12629.0
2006-09-11 12:00:00,12767.0
2006-09-11 13:00:00,12781.0
2006-09-11 14:00:00,12766.0
2006-09-11 15:00:00,12787.0
2006-09-11 16:00:00,12740.0
2006-09-11 17:00:00,12668.0
2006-09-11 18:00:00,12620.0
2006-09-11 19:00:00,12500.0
2006-09-11 20:00:00,12433.0
2006-09-11 21:00:00,12864.0
2006-09-11 22:00:00,12847.0
2006-09-11 23:00:00,12184.0
2006-09-11 00:00:00,9913.0
