Datetime,NI_MW
2007-11-11 01:00:00,9350.0
2007-11-11 02:00:00,8932.0
2007-11-11 03:00:00,8645.0
2007-11-11 04:00:00,8469.0
2007-11-11 05:00:00,8358.0
2007-11-11 06:00:00,8373.0
2007-11-11 07:00:00,8510.0
2007-11-11 08:00:00,8796.0
2007-11-11 09:00:00,8970.0
2007-11-11 10:00:00,9410.0
2007-11-11 11:00:00,9680.0
2007-11-11 12:00:00,9868.0
2007-11-11 13:00:00,9878.0
2007-11-11 14:00:00,9929.0
2007-11-11 15:00:00,9868.0
2007-11-11 16:00:00,9886.0
2007-11-11 17:00:00,9986.0
2007-11-11 18:00:00,10574.0
2007-11-11 19:00:00,11138.0
2007-11-11 20:00:00,11131.0
2007-11-11 21:00:00,10984.0
2007-11-11 22:00:00,10715.0
2007-11-11 23:00:00,10317.0
2007-11-11 00:00:00,9975.0
