Datetime,NI_MW
2006-01-28 01:00:00,10240.0
2006-01-28 02:00:00,9708.0
2006-01-28 03:00:00,9290.0
2006-01-28 04:00:00,9080.0
2006-01-28 05:00:00,8919.0
2006-01-28 06:00:00,9028.0
2006-01-28 07:00:00,9284.0
2006-01-28 08:00:00,9844.0
2006-01-28 09:00:00,10295.0
2006-01-28 10:00:00,10684.0
2006-01-28 11:00:00,10943.0
2006-01-28 12:00:00,11095.0
2006-01-28 13:00:00,11083.0
2006-01-28 14:00:00,10884.0
2006-01-28 15:00:00,10609.0
2006-01-28 16:00:00,10585.0
2006-01-28 17:00:00,10673.0
2006-01-28 18:00:00,11099.0
2006-01-28 19:00:00,11595.0
2006-01-28 20:00:00,11552.0
2006-01-28 21:00:00,11343.0
2006-01-28 22:00:00,11167.0
2006-01-28 23:00:00,10776.0
2006-01-28 00:00:00,11121.0
