Datetime,NI_MW
2006-10-09 01:00:00,8914.0
2006-10-09 02:00:00,8411.0
2006-10-09 03:00:00,8203.0
2006-10-09 04:00:00,8036.0
2006-10-09 05:00:00,8059.0
2006-10-09 06:00:00,8238.0
2006-10-09 07:00:00,8968.0
2006-10-09 08:00:00,10006.0
2006-10-09 09:00:00,10604.0
2006-10-09 10:00:00,11153.0
2006-10-09 11:00:00,11523.0
2006-10-09 12:00:00,11892.0
2006-10-09 13:00:00,12040.0
2006-10-09 14:00:00,12064.0
2006-10-09 15:00:00,12124.0
2006-10-09 16:00:00,12047.0
2006-10-09 17:00:00,11875.0
2006-10-09 18:00:00,11651.0
2006-10-09 19:00:00,11547.0
2006-10-09 20:00:00,12090.0
2006-10-09 21:00:00,12335.0
2006-10-09 22:00:00,12011.0
2006-10-09 23:00:00,11432.0
2006-10-09 00:00:00,9457.0
