Datetime,NI_MW
2007-01-22 01:00:00,10359.0
2007-01-22 02:00:00,9996.0
2007-01-22 03:00:00,9777.0
2007-01-22 04:00:00,9677.0
2007-01-22 05:00:00,9680.0
2007-01-22 06:00:00,10034.0
2007-01-22 07:00:00,10848.0
2007-01-22 08:00:00,12243.0
2007-01-22 09:00:00,12951.0
2007-01-22 10:00:00,13164.0
2007-01-22 11:00:00,13170.0
2007-01-22 12:00:00,13230.0
2007-01-22 13:00:00,13109.0
2007-01-22 14:00:00,13007.0
2007-01-22 15:00:00,12997.0
2007-01-22 16:00:00,12985.0
2007-01-22 17:00:00,12985.0
2007-01-22 18:00:00,13328.0
2007-01-22 19:00:00,14225.0
2007-01-22 20:00:00,14226.0
2007-01-22 21:00:00,14026.0
2007-01-22 22:00:00,13689.0
2007-01-22 23:00:00,13043.0
2007-01-22 00:00:00,10999.0
