Datetime,NI_MW
2007-05-08 01:00:00,10336.0
2007-05-08 02:00:00,9638.0
2007-05-08 03:00:00,9178.0
2007-05-08 04:00:00,8884.0
2007-05-08 05:00:00,8758.0
2007-05-08 06:00:00,8902.0
2007-05-08 07:00:00,9489.0
2007-05-08 08:00:00,10494.0
2007-05-08 09:00:00,11703.0
2007-05-08 10:00:00,12380.0
2007-05-08 11:00:00,12835.0
2007-05-08 12:00:00,13386.0
2007-05-08 13:00:00,13718.0
2007-05-08 14:00:00,13940.0
2007-05-08 15:00:00,14155.0
2007-05-08 16:00:00,14250.0
2007-05-08 17:00:00,14263.0
2007-05-08 18:00:00,14156.0
2007-05-08 19:00:00,13867.0
2007-05-08 20:00:00,13388.0
2007-05-08 21:00:00,13238.0
2007-05-08 22:00:00,13617.0
2007-05-08 23:00:00,13147.0
2007-05-08 00:00:00,11422.0
