Datetime,NI_MW
2004-05-01 01:00:00,9198.0
2004-05-01 02:00:00,8570.0
2004-05-01 03:00:00,8183.0
2004-05-01 04:00:00,7917.0
2004-05-01 05:00:00,7828.0
2004-05-01 06:00:00,7806.0
2004-05-01 07:00:00,8082.0
2004-05-01 08:00:00,8267.0
2004-05-01 09:00:00,8830.0
2004-05-01 10:00:00,9381.0
2004-05-01 11:00:00,9712.0
2004-05-01 12:00:00,9890.0
2004-05-01 13:00:00,9833.0
2004-05-01 14:00:00,9714.0
2004-05-01 15:00:00,9540.0
2004-05-01 16:00:00,9465.0
2004-05-01 17:00:00,9329.0
2004-05-01 18:00:00,9349.0
2004-05-01 19:00:00,9269.0
2004-05-01 20:00:00,9384.0
2004-05-01 21:00:00,9677.0
2004-05-01 22:00:00,9988.0
2004-05-01 23:00:00,9873.0
