Datetime,NI_MW
2009-04-29 01:00:00,9358.0
2009-04-29 02:00:00,8814.0
2009-04-29 03:00:00,8469.0
2009-04-29 04:00:00,8300.0
2009-04-29 05:00:00,8247.0
2009-04-29 06:00:00,8432.0
2009-04-29 07:00:00,9113.0
2009-04-29 08:00:00,10080.0
2009-04-29 09:00:00,10910.0
2009-04-29 10:00:00,11280.0
2009-04-29 11:00:00,11413.0
2009-04-29 12:00:00,11541.0
2009-04-29 13:00:00,11485.0
2009-04-29 14:00:00,11455.0
2009-04-29 15:00:00,11447.0
2009-04-29 16:00:00,11323.0
2009-04-29 17:00:00,11159.0
2009-04-29 18:00:00,11076.0
2009-04-29 19:00:00,10960.0
2009-04-29 20:00:00,10876.0
2009-04-29 21:00:00,11184.0
2009-04-29 22:00:00,11446.0
2009-04-29 23:00:00,10944.0
2009-04-29 00:00:00,10204.0
