Datetime,NI_MW
2009-03-28 01:00:00,9927.0
2009-03-28 02:00:00,9355.0
2009-03-28 03:00:00,9079.0
2009-03-28 04:00:00,8873.0
2009-03-28 05:00:00,8823.0
2009-03-28 06:00:00,8891.0
2009-03-28 07:00:00,9136.0
2009-03-28 08:00:00,9499.0
2009-03-28 09:00:00,9686.0
2009-03-28 10:00:00,10128.0
2009-03-28 11:00:00,10389.0
2009-03-28 12:00:00,10609.0
2009-03-28 13:00:00,10575.0
2009-03-28 14:00:00,10513.0
2009-03-28 15:00:00,10376.0
2009-03-28 16:00:00,10348.0
2009-03-28 17:00:00,10418.0
2009-03-28 18:00:00,10550.0
2009-03-28 19:00:00,10797.0
2009-03-28 20:00:00,11031.0
2009-03-28 21:00:00,11390.0
2009-03-28 22:00:00,11224.0
2009-03-28 23:00:00,10938.0
2009-03-28 00:00:00,10587.0
