Datetime,NI_MW
2010-11-07 01:00:00,9590.0
2010-11-07 03:00:00,8698.0
2010-11-07 04:00:00,8473.0
2010-11-07 05:00:00,8449.0
2010-11-07 06:00:00,8565.0
2010-11-07 07:00:00,8737.0
2010-11-07 08:00:00,8901.0
2010-11-07 09:00:00,9103.0
2010-11-07 10:00:00,9325.0
2010-11-07 11:00:00,9433.0
2010-11-07 12:00:00,9440.0
2010-11-07 13:00:00,9440.0
2010-11-07 14:00:00,9373.0
2010-11-07 15:00:00,9273.0
2010-11-07 16:00:00,9245.0
2010-11-07 17:00:00,9274.0
2010-11-07 18:00:00,9810.0
2010-11-07 19:00:00,10705.0
2010-11-07 20:00:00,10756.0
2010-11-07 21:00:00,10671.0
2010-11-07 22:00:00,10399.0
2010-11-07 23:00:00,10008.0
2010-11-07 00:00:00,10160.0
