Datetime,NI_MW
2009-09-18 01:00:00,9711.0
2009-09-18 02:00:00,9071.0
2009-09-18 03:00:00,8656.0
2009-09-18 04:00:00,8415.0
2009-09-18 05:00:00,8325.0
2009-09-18 06:00:00,8477.0
2009-09-18 07:00:00,9069.0
2009-09-18 08:00:00,10046.0
2009-09-18 09:00:00,10784.0
2009-09-18 10:00:00,11374.0
2009-09-18 11:00:00,11945.0
2009-09-18 12:00:00,12364.0
2009-09-18 13:00:00,12626.0
2009-09-18 14:00:00,12857.0
2009-09-18 15:00:00,13153.0
2009-09-18 16:00:00,13189.0
2009-09-18 17:00:00,13163.0
2009-09-18 18:00:00,12928.0
2009-09-18 19:00:00,12565.0
2009-09-18 20:00:00,12116.0
2009-09-18 21:00:00,12475.0
2009-09-18 22:00:00,12251.0
2009-09-18 23:00:00,11663.0
2009-09-18 00:00:00,10674.0
