Datetime,NI_MW
2008-02-03 01:00:00,10838.0
2008-02-03 02:00:00,10412.0
2008-02-03 03:00:00,10056.0
2008-02-03 04:00:00,9874.0
2008-02-03 05:00:00,9811.0
2008-02-03 06:00:00,9819.0
2008-02-03 07:00:00,9970.0
2008-02-03 08:00:00,10262.0
2008-02-03 09:00:00,10394.0
2008-02-03 10:00:00,10668.0
2008-02-03 11:00:00,10982.0
2008-02-03 12:00:00,11124.0
2008-02-03 13:00:00,11273.0
2008-02-03 14:00:00,11233.0
2008-02-03 15:00:00,11254.0
2008-02-03 16:00:00,11271.0
2008-02-03 17:00:00,11420.0
2008-02-03 18:00:00,11795.0
2008-02-03 19:00:00,12479.0
2008-02-03 20:00:00,12477.0
2008-02-03 21:00:00,12458.0
2008-02-03 22:00:00,12195.0
2008-02-03 23:00:00,11934.0
2008-02-03 00:00:00,11466.0
