Datetime,NI_MW
2007-11-15 01:00:00,10110.0
2007-11-15 02:00:00,9561.0
2007-11-15 03:00:00,9291.0
2007-11-15 04:00:00,9147.0
2007-11-15 05:00:00,9130.0
2007-11-15 06:00:00,9428.0
2007-11-15 07:00:00,10219.0
2007-11-15 08:00:00,11429.0
2007-11-15 09:00:00,12009.0
2007-11-15 10:00:00,12301.0
2007-11-15 11:00:00,12418.0
2007-11-15 12:00:00,12504.0
2007-11-15 13:00:00,12493.0
2007-11-15 14:00:00,12370.0
2007-11-15 15:00:00,12301.0
2007-11-15 16:00:00,12164.0
2007-11-15 17:00:00,12159.0
2007-11-15 18:00:00,12754.0
2007-11-15 19:00:00,13432.0
2007-11-15 20:00:00,13349.0
2007-11-15 21:00:00,13189.0
2007-11-15 22:00:00,12879.0
2007-11-15 23:00:00,12284.0
2007-11-15 00:00:00,10975.0
