Datetime,NI_MW
2009-06-02 01:00:00,9198.0
2009-06-02 02:00:00,8560.0
2009-06-02 03:00:00,8220.0
2009-06-02 04:00:00,8014.0
2009-06-02 05:00:00,7958.0
2009-06-02 06:00:00,8066.0
2009-06-02 07:00:00,8573.0
2009-06-02 08:00:00,9521.0
2009-06-02 09:00:00,10486.0
2009-06-02 10:00:00,11018.0
2009-06-02 11:00:00,11278.0
2009-06-02 12:00:00,11494.0
2009-06-02 13:00:00,11514.0
2009-06-02 14:00:00,11591.0
2009-06-02 15:00:00,11687.0
2009-06-02 16:00:00,11629.0
2009-06-02 17:00:00,11461.0
2009-06-02 18:00:00,11292.0
2009-06-02 19:00:00,11069.0
2009-06-02 20:00:00,10792.0
2009-06-02 21:00:00,10825.0
2009-06-02 22:00:00,11157.0
2009-06-02 23:00:00,10907.0
2009-06-02 00:00:00,10108.0
