Datetime,NI_MW
2008-05-24 01:00:00,9502.0
2008-05-24 02:00:00,8919.0
2008-05-24 03:00:00,8543.0
2008-05-24 04:00:00,8344.0
2008-05-24 05:00:00,8204.0
2008-05-24 06:00:00,8260.0
2008-05-24 07:00:00,8192.0
2008-05-24 08:00:00,8345.0
2008-05-24 09:00:00,8731.0
2008-05-24 10:00:00,9314.0
2008-05-24 11:00:00,9606.0
2008-05-24 12:00:00,9830.0
2008-05-24 13:00:00,9803.0
2008-05-24 14:00:00,9799.0
2008-05-24 15:00:00,9642.0
2008-05-24 16:00:00,9564.0
2008-05-24 17:00:00,9445.0
2008-05-24 18:00:00,9417.0
2008-05-24 19:00:00,9321.0
2008-05-24 20:00:00,9288.0
2008-05-24 21:00:00,9327.0
2008-05-24 22:00:00,9807.0
2008-05-24 23:00:00,9832.0
2008-05-24 00:00:00,10319.0
