Datetime,NI_MW
2005-08-01 01:00:00,13659.0
2005-08-01 02:00:00,12674.0
2005-08-01 03:00:00,11934.0
2005-08-01 04:00:00,11454.0
2005-08-01 05:00:00,11155.0
2005-08-01 06:00:00,11240.0
2005-08-01 07:00:00,11724.0
2005-08-01 08:00:00,12643.0
2005-08-01 09:00:00,13901.0
2005-08-01 10:00:00,15282.0
2005-08-01 11:00:00,16542.0
2005-08-01 12:00:00,17734.0
2005-08-01 13:00:00,18703.0
2005-08-01 14:00:00,19438.0
2005-08-01 15:00:00,20104.0
2005-08-01 16:00:00,20618.0
2005-08-01 17:00:00,20928.0
2005-08-01 18:00:00,20992.0
2005-08-01 19:00:00,20808.0
2005-08-01 20:00:00,20453.0
2005-08-01 21:00:00,19775.0
2005-08-01 22:00:00,19430.0
2005-08-01 23:00:00,18735.0
2005-08-01 00:00:00,14917.0
