Datetime,NI_MW
2009-10-22 01:00:00,9412.0
2009-10-22 02:00:00,8778.0
2009-10-22 03:00:00,8454.0
2009-10-22 04:00:00,8274.0
2009-10-22 05:00:00,8214.0
2009-10-22 06:00:00,8341.0
2009-10-22 07:00:00,8987.0
2009-10-22 08:00:00,10198.0
2009-10-22 09:00:00,11121.0
2009-10-22 10:00:00,11438.0
2009-10-22 11:00:00,11606.0
2009-10-22 12:00:00,11741.0
2009-10-22 13:00:00,11737.0
2009-10-22 14:00:00,11684.0
2009-10-22 15:00:00,11698.0
2009-10-22 16:00:00,11639.0
2009-10-22 17:00:00,11656.0
2009-10-22 18:00:00,11770.0
2009-10-22 19:00:00,12027.0
2009-10-22 20:00:00,12268.0
2009-10-22 21:00:00,12144.0
2009-10-22 22:00:00,11882.0
2009-10-22 23:00:00,11302.0
2009-10-22 00:00:00,10264.0
