Datetime,NI_MW
2006-11-30 01:00:00,10461.0
2006-11-30 02:00:00,9804.0
2006-11-30 03:00:00,9443.0
2006-11-30 04:00:00,9221.0
2006-11-30 05:00:00,9173.0
2006-11-30 06:00:00,9458.0
2006-11-30 07:00:00,10283.0
2006-11-30 08:00:00,11712.0
2006-11-30 09:00:00,12623.0
2006-11-30 10:00:00,12908.0
2006-11-30 11:00:00,12981.0
2006-11-30 12:00:00,13121.0
2006-11-30 13:00:00,13170.0
2006-11-30 14:00:00,13158.0
2006-11-30 15:00:00,13235.0
2006-11-30 16:00:00,13252.0
2006-11-30 17:00:00,13465.0
2006-11-30 18:00:00,14283.0
2006-11-30 19:00:00,14826.0
2006-11-30 20:00:00,14766.0
2006-11-30 21:00:00,14570.0
2006-11-30 22:00:00,14215.0
2006-11-30 23:00:00,13580.0
2006-11-30 00:00:00,11502.0
