Datetime,NI_MW
2004-11-02 01:00:00,9358.0
2004-11-02 02:00:00,8824.0
2004-11-02 03:00:00,8476.0
2004-11-02 04:00:00,8292.0
2004-11-02 05:00:00,8251.0
2004-11-02 06:00:00,8518.0
2004-11-02 07:00:00,9306.0
2004-11-02 08:00:00,10530.0
2004-11-02 09:00:00,11281.0
2004-11-02 10:00:00,11610.0
2004-11-02 11:00:00,11707.0
2004-11-02 12:00:00,11829.0
2004-11-02 13:00:00,11799.0
2004-11-02 14:00:00,11756.0
2004-11-02 15:00:00,11754.0
2004-11-02 16:00:00,11699.0
2004-11-02 17:00:00,11694.0
2004-11-02 18:00:00,12099.0
2004-11-02 19:00:00,12679.0
2004-11-02 20:00:00,12566.0
2004-11-02 21:00:00,12334.0
2004-11-02 22:00:00,11944.0
2004-11-02 23:00:00,11306.0
2004-11-02 00:00:00,10243.0
