Datetime,NI_MW
2007-12-19 01:00:00,11645.0
2007-12-19 02:00:00,10967.0
2007-12-19 03:00:00,10605.0
2007-12-19 04:00:00,10424.0
2007-12-19 05:00:00,10405.0
2007-12-19 06:00:00,10674.0
2007-12-19 07:00:00,11426.0
2007-12-19 08:00:00,12764.0
2007-12-19 09:00:00,13433.0
2007-12-19 10:00:00,13447.0
2007-12-19 11:00:00,13367.0
2007-12-19 12:00:00,13343.0
2007-12-19 13:00:00,13183.0
2007-12-19 14:00:00,13006.0
2007-12-19 15:00:00,12978.0
2007-12-19 16:00:00,12906.0
2007-12-19 17:00:00,13047.0
2007-12-19 18:00:00,14056.0
2007-12-19 19:00:00,14919.0
2007-12-19 20:00:00,14875.0
2007-12-19 21:00:00,14637.0
2007-12-19 22:00:00,14418.0
2007-12-19 23:00:00,13899.0
2007-12-19 00:00:00,12747.0
