Datetime,NI_MW
2006-09-04 01:00:00,9883.0
2006-09-04 02:00:00,9281.0
2006-09-04 03:00:00,8923.0
2006-09-04 04:00:00,8608.0
2006-09-04 05:00:00,8513.0
2006-09-04 06:00:00,8462.0
2006-09-04 07:00:00,8579.0
2006-09-04 08:00:00,8692.0
2006-09-04 09:00:00,8786.0
2006-09-04 10:00:00,9163.0
2006-09-04 11:00:00,9564.0
2006-09-04 12:00:00,9976.0
2006-09-04 13:00:00,10215.0
2006-09-04 14:00:00,10297.0
2006-09-04 15:00:00,10338.0
2006-09-04 16:00:00,10359.0
2006-09-04 17:00:00,10402.0
2006-09-04 18:00:00,10459.0
2006-09-04 19:00:00,10522.0
2006-09-04 20:00:00,10666.0
2006-09-04 21:00:00,11069.0
2006-09-04 22:00:00,11103.0
2006-09-04 23:00:00,10641.0
2006-09-04 00:00:00,10582.0
