Datetime,NI_MW
2010-05-09 01:00:00,8992.0
2010-05-09 02:00:00,8439.0
2010-05-09 03:00:00,8162.0
2010-05-09 04:00:00,8041.0
2010-05-09 05:00:00,7925.0
2010-05-09 06:00:00,7967.0
2010-05-09 07:00:00,7921.0
2010-05-09 08:00:00,7924.0
2010-05-09 09:00:00,8126.0
2010-05-09 10:00:00,8423.0
2010-05-09 11:00:00,8767.0
2010-05-09 12:00:00,8894.0
2010-05-09 13:00:00,8920.0
2010-05-09 14:00:00,8873.0
2010-05-09 15:00:00,8856.0
2010-05-09 16:00:00,8782.0
2010-05-09 17:00:00,8730.0
2010-05-09 18:00:00,8731.0
2010-05-09 19:00:00,8749.0
2010-05-09 20:00:00,8796.0
2010-05-09 21:00:00,9061.0
2010-05-09 22:00:00,9787.0
2010-05-09 23:00:00,9716.0
2010-05-09 00:00:00,9560.0
