Datetime,NI_MW
2007-01-18 01:00:00,11600.0
2007-01-18 02:00:00,11027.0
2007-01-18 03:00:00,10687.0
2007-01-18 04:00:00,10507.0
2007-01-18 05:00:00,10454.0
2007-01-18 06:00:00,10649.0
2007-01-18 07:00:00,11358.0
2007-01-18 08:00:00,12636.0
2007-01-18 09:00:00,13310.0
2007-01-18 10:00:00,13400.0
2007-01-18 11:00:00,13508.0
2007-01-18 12:00:00,13652.0
2007-01-18 13:00:00,13636.0
2007-01-18 14:00:00,13592.0
2007-01-18 15:00:00,13597.0
2007-01-18 16:00:00,13533.0
2007-01-18 17:00:00,13559.0
2007-01-18 18:00:00,13966.0
2007-01-18 19:00:00,14472.0
2007-01-18 20:00:00,14267.0
2007-01-18 21:00:00,14070.0
2007-01-18 22:00:00,13733.0
2007-01-18 23:00:00,13181.0
2007-01-18 00:00:00,12561.0
