Datetime,NI_MW
2005-10-11 01:00:00,9432.0
2005-10-11 02:00:00,8850.0
2005-10-11 03:00:00,8496.0
2005-10-11 04:00:00,8287.0
2005-10-11 05:00:00,8272.0
2005-10-11 06:00:00,8384.0
2005-10-11 07:00:00,9136.0
2005-10-11 08:00:00,10441.0
2005-10-11 09:00:00,11224.0
2005-10-11 10:00:00,11515.0
2005-10-11 11:00:00,11651.0
2005-10-11 12:00:00,11842.0
2005-10-11 13:00:00,11885.0
2005-10-11 14:00:00,11817.0
2005-10-11 15:00:00,11826.0
2005-10-11 16:00:00,11780.0
2005-10-11 17:00:00,11687.0
2005-10-11 18:00:00,11672.0
2005-10-11 19:00:00,11771.0
2005-10-11 20:00:00,12269.0
2005-10-11 21:00:00,12395.0
2005-10-11 22:00:00,12062.0
2005-10-11 23:00:00,11451.0
2005-10-11 00:00:00,10358.0
