Datetime,NI_MW
2006-09-13 01:00:00,10438.0
2006-09-13 02:00:00,9766.0
2006-09-13 03:00:00,9360.0
2006-09-13 04:00:00,9110.0
2006-09-13 05:00:00,9062.0
2006-09-13 06:00:00,9199.0
2006-09-13 07:00:00,9905.0
2006-09-13 08:00:00,11201.0
2006-09-13 09:00:00,12085.0
2006-09-13 10:00:00,12517.0
2006-09-13 11:00:00,12674.0
2006-09-13 12:00:00,12855.0
2006-09-13 13:00:00,12880.0
2006-09-13 14:00:00,12773.0
2006-09-13 15:00:00,12780.0
2006-09-13 16:00:00,12680.0
2006-09-13 17:00:00,12594.0
2006-09-13 18:00:00,12541.0
2006-09-13 19:00:00,12393.0
2006-09-13 20:00:00,12439.0
2006-09-13 21:00:00,12801.0
2006-09-13 22:00:00,12694.0
2006-09-13 23:00:00,12050.0
2006-09-13 00:00:00,11457.0
