Datetime,NI_MW
2007-12-28 01:00:00,10875.0
2007-12-28 02:00:00,10213.0
2007-12-28 03:00:00,9809.0
2007-12-28 04:00:00,9612.0
2007-12-28 05:00:00,9587.0
2007-12-28 06:00:00,9770.0
2007-12-28 07:00:00,10359.0
2007-12-28 08:00:00,11327.0
2007-12-28 09:00:00,12046.0
2007-12-28 10:00:00,12377.0
2007-12-28 11:00:00,12680.0
2007-12-28 12:00:00,13018.0
2007-12-28 13:00:00,13095.0
2007-12-28 14:00:00,13002.0
2007-12-28 15:00:00,12943.0
2007-12-28 16:00:00,12796.0
2007-12-28 17:00:00,12703.0
2007-12-28 18:00:00,13387.0
2007-12-28 19:00:00,13978.0
2007-12-28 20:00:00,13854.0
2007-12-28 21:00:00,13588.0
2007-12-28 22:00:00,13234.0
2007-12-28 23:00:00,12776.0
2007-12-28 00:00:00,11786.0
