Datetime,NI_MW
2004-06-21 01:00:00,9008.0
2004-06-21 02:00:00,8538.0
2004-06-21 03:00:00,8268.0
2004-06-21 04:00:00,8034.0
2004-06-21 05:00:00,8007.0
2004-06-21 06:00:00,8252.0
2004-06-21 07:00:00,8797.0
2004-06-21 08:00:00,9865.0
2004-06-21 09:00:00,10901.0
2004-06-21 10:00:00,11592.0
2004-06-21 11:00:00,11975.0
2004-06-21 12:00:00,12323.0
2004-06-21 13:00:00,12440.0
2004-06-21 14:00:00,12618.0
2004-06-21 15:00:00,12785.0
2004-06-21 16:00:00,12542.0
2004-06-21 17:00:00,12504.0
2004-06-21 18:00:00,12356.0
2004-06-21 19:00:00,12115.0
2004-06-21 20:00:00,11925.0
2004-06-21 21:00:00,11708.0
2004-06-21 22:00:00,11822.0
2004-06-21 23:00:00,11798.0
2004-06-21 00:00:00,9684.0
